1245;28;EUR;602010114;201001832;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;275,7;0;0;0;;0;NULL
1246;28;EUR;602010115;201001863;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;11,3;0;0;0;;0;NULL
1247;28;EUR;602010116;201002129;;2019-03-11 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;4920;0;0;0;;0;NULL
1248;28;EUR;602010117;201002184;;2019-03-11 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;491,48;0;0;0;;0;NULL
1249;28;EUR;602010118;201002213;;2019-03-13 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;543;0;0;0;;0;NULL
1250;28;EUR;602010119;201002258;;2019-03-22 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;897,15;0;0;0;;0;NULL
1251;28;EUR;602010120;201002347;;2019-03-22 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;1062;0;0;0;;0;NULL
1252;28;EUR;602010192;201002727;;2019-03-29 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;107,2;0;0;0;;0;NULL
1253;28;EUR;602010193;201002690;;2019-03-29 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;11,78;0;0;0;;0;NULL
1254;28;EUR;602010194;201002684;;2019-03-29 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;2080;0;0;0;;0;NULL
1255;28;EUR;602010195;201002139;;2019-03-11 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;82,8;0;0;0;;0;NULL
1256;30;EUR;801010833;PROF112;DECOMATIC RGT 07/12/2017;2019-01-02 00:00:00.000;2017-12-07 00:00:00.000;NULL;0;0;-2652;0;0;0;;0;NULL
1257;30;EUR;801010834;PROF116;DECOMATIC RGT 07/12/2017;2019-01-02 00:00:00.000;2017-12-07 00:00:00.000;NULL;0;0;-3609,6;0;0;0;;0;NULL
1258;30;EUR;801010835;51695-PROF;DECOMATIC 08/12/2017;2019-01-02 00:00:00.000;2017-12-08 00:00:00.000;NULL;0;0;3186;0;0;0;;0;NULL
1259;30;EUR;801010836;52180-PROF;NULL;2019-01-02 00:00:00.000;2018-03-05 00:00:00.000;NULL;0;0;2112;0;1;0;;0;NULL
1260;30;EUR;801010837;52339;NULL;2019-01-02 00:00:00.000;2018-05-29 00:00:00.000;NULL;0;0;1124,3;1;0;0;;0;NULL
1261;30;EUR;801010838;52347;NULL;2019-01-02 00:00:00.000;2018-05-29 00:00:00.000;NULL;0;0;2037,77;1;0;0;;0;NULL
1262;30;EUR;801010839;52537;NULL;2019-01-02 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;1314;1;0;0;;0;NULL
1263;30;EUR;801010840;52539;NULL;2019-01-02 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;3294;1;0;0;;0;NULL
1264;30;EUR;801010841;52575;NULL;2019-01-02 00:00:00.000;2018-07-21 00:00:00.000;NULL;0;0;900,5;1;0;0;;0;NULL
1265;30;EUR;801010842;52576;NULL;2019-01-02 00:00:00.000;2018-07-21 00:00:00.000;NULL;0;0;331,58;1;0;0;;0;NULL
1266;30;EUR;801010843;52577;NULL;2019-01-02 00:00:00.000;2018-07-21 00:00:00.000;NULL;0;0;874,18;1;0;0;;0;NULL
1267;30;EUR;801010844;52578;NULL;2019-01-02 00:00:00.000;2018-07-21 00:00:00.000;NULL;0;0;1486,44;1;0;0;;0;NULL
